type,isFraud,time,day,week,amount,oldbalanceOrg,nameOrig
DEBIT,0,2:00 AM,14,2,61574.46,1440549.0,21
DEBIT,0,2:00 AM,15,3,116758.36,1436263.0,37
DEBIT,0,2:00 AM,16,3,84230.67,1687040.0,24
DEBIT,0,2:00 AM,17,3,72422.19,2425927.0,36
DEBIT,0,2:00 AM,20,3,17812.25,2499008.0,20
DEBIT,0,2:00 AM,23,4,48915.72,2175145.0,28
DEBIT,0,2:00 AM,25,4,16673.64,807096.0,11
DEBIT,0,2:00 AM,30,5,323.3,126.0,1
DEBIT,0,2:00 PM,1,1,958296.47,12410316.97,190
DEBIT,0,2:00 PM,2,1,652321.38,11884697.39,152
DEBIT,0,2:00 PM,6,1,465122.97,6648266.51,145
DEBIT,0,2:00 PM,7,1,379486.83999999997,8176182.85,110
DEBIT,0,2:00 PM,8,2,802683.46,11337480.07,178
DEBIT,0,2:00 PM,9,2,473817.44,7493836.41,133
DEBIT,0,2:00 PM,10,2,587738.96,8546485.5,145
DEBIT,0,2:00 PM,11,2,528019.74,7517430.23,135
DEBIT,0,2:00 PM,12,2,693743.09,5786337.9799999995,140
DEBIT,0,2:00 PM,13,2,638079.39,21047651.88,182
DEBIT,0,2:00 PM,14,2,743168.58,9299033.33,166
DEBIT,0,2:00 PM,15,3,701471.04,10127764.5,192
DEBIT,0,2:00 PM,16,3,900499.62,8112951.12,161
DEBIT,0,2:00 PM,17,3,329289.22,6562204.99,147
DEBIT,0,2:00 PM,18,3,21526.12,1310663.0,9
DEBIT,0,2:00 PM,22,4,67324.39,921300.0,22
DEBIT,0,2:00 PM,23,4,33249.79,640714.0,15
DEBIT,0,2:00 PM,24,4,7140.44,171789.0,6
DEBIT,0,2:00 PM,25,4,138628.1,3101387.37,50
DEBIT,0,2:00 PM,26,4,62070.41,784116.0,13
DEBIT,0,2:00 PM,29,5,78275.7,2782620.0,32
DEBIT,0,2:00 PM,30,5,66411.27,695382.0,14
DEBIT,0,3:00 AM,1,1,96379.85,2714206.08,25
DEBIT,0,3:00 AM,6,1,1103.83,21286.0,1
DEBIT,0,3:00 AM,7,1,11904.76,72474.0,5
DEBIT,0,3:00 AM,9,2,14365.36,368245.0,5
DEBIT,0,3:00 AM,21,3,3018.2,109434.0,3
DEBIT,0,3:00 AM,23,4,12346.84,387494.0,13
DEBIT,0,3:00 AM,24,4,3167.09,134648.0,4
DEBIT,0,3:00 AM,30,5,1861.51,17350.0,2
DEBIT,0,3:00 PM,1,1,1215836.79,23303747.69,258
DEBIT,0,3:00 PM,2,1,299262.62,6660296.53,98
DEBIT,0,3:00 PM,6,1,905507.97,9783750.42,169
DEBIT,0,3:00 PM,7,1,507754.29,9983764.85,105
DEBIT,0,3:00 PM,8,2,865043.5599999999,10265280.35,185
DEBIT,0,3:00 PM,9,2,551009.73,7764104.0,136
DEBIT,0,3:00 PM,10,2,789941.27,9873734.370000001,156
DEBIT,0,3:00 PM,11,2,584620.96,8860690.6,137
DEBIT,0,3:00 PM,12,2,521783.41,7620557.76,141
DEBIT,0,3:00 PM,13,2,1002531.88,8986597.09,160
DEBIT,0,3:00 PM,14,2,1966808.21,6961402.5,120
DEBIT,0,3:00 PM,15,3,1144036.41,9538539.7,199
DEBIT,0,3:00 PM,16,3,973033.45,10583338.55,177
DEBIT,0,3:00 PM,17,3,401318.22,9502553.95,168
DEBIT,0,3:00 PM,18,3,20869.12,248632.0,7
DEBIT,0,3:00 PM,20,3,20837.64,649783.0,13
DEBIT,0,3:00 PM,21,3,11626.98,121087.0,5
DEBIT,0,3:00 PM,24,4,34505.69,674805.0,23
DEBIT,0,3:00 PM,29,5,321309.13,3708809.75,82
DEBIT,0,4:00 AM,1,1,11476.22,664439.52,16
DEBIT,0,4:00 AM,19,3,16736.8,486242.0,5
DEBIT,0,4:00 AM,20,3,53614.75,17450.0,2
DEBIT,0,4:00 AM,23,4,4364.58,958483.0,3
DEBIT,0,4:00 PM,1,1,968802.64,19720310.21,248
DEBIT,0,4:00 PM,2,1,452020.83,8798142.13,160
DEBIT,0,4:00 PM,6,1,630057.6799999999,14877875.03,167
DEBIT,0,4:00 PM,7,1,611739.63,20603946.98,124
DEBIT,0,4:00 PM,8,2,3307330.52,10951605.61,201
DEBIT,0,4:00 PM,9,2,492324.7,11616970.64,148
DEBIT,0,4:00 PM,10,2,711505.43,9329332.26,161
DEBIT,0,4:00 PM,11,2,1463742.39,8466651.83,146
DEBIT,0,4:00 PM,12,2,479147.02,10546526.5,148
DEBIT,0,4:00 PM,13,2,610639.98,7752764.62,164
DEBIT,0,4:00 PM,14,2,2239430.95,6851490.77,142
DEBIT,0,4:00 PM,15,3,849105.54,15410519.72,240
DEBIT,0,4:00 PM,16,3,808767.92,8677715.14,123
DEBIT,0,4:00 PM,17,3,485152.93,8291574.82,182
DEBIT,0,4:00 PM,19,3,48053.479999999996,685192.0,17
DEBIT,0,4:00 PM,20,3,364.98,20664.0,1
DEBIT,0,4:00 PM,21,3,13582.099999999999,348080.0,6
DEBIT,0,4:00 PM,22,4,50768.15,443266.0,18
DEBIT,0,4:00 PM,23,4,427195.32,2035680.12,79
DEBIT,0,4:00 PM,25,4,89515.03,3336780.0,43
DEBIT,0,4:00 PM,27,4,956.79,5993.0,1
DEBIT,0,4:00 PM,28,4,3252.67,106452.0,3
DEBIT,0,4:00 PM,29,5,181336.43,1974925.06,59
DEBIT,0,5:00 AM,1,1,47601.62,2017668.21,24
DEBIT,0,5:00 AM,18,3,2558.42,41533.0,3
DEBIT,0,5:00 AM,22,4,1848.8400000000001,28377.0,2
DEBIT,0,5:00 PM,1,1,1600335.01,30342101.12,315
DEBIT,0,5:00 PM,2,1,1059432.07,11508705.99,162
DEBIT,0,5:00 PM,6,1,649643.26,6262286.56,138
DEBIT,0,5:00 PM,7,1,2271034.84,10434610.65,187
DEBIT,0,5:00 PM,8,2,3355222.2,19179985.85,208
DEBIT,0,5:00 PM,9,2,580926.58,12518689.129999999,177
DEBIT,0,5:00 PM,10,2,373009.13,8883393.26,100
DEBIT,0,5:00 PM,11,2,357672.2,10510643.68,127
DEBIT,0,5:00 PM,12,2,597586.36,15743985.43,134
DEBIT,0,5:00 PM,13,2,994838.91,12360976.62,217
DEBIT,0,5:00 PM,14,2,2023836.29,15517752.42,181
DEBIT,0,5:00 PM,15,3,793752.06,15115979.12,267
DEBIT,0,5:00 PM,16,3,339393.41,10474369.74,88
DEBIT,0,5:00 PM,17,3,476856.76,13852755.14,172
DEBIT,0,5:00 PM,19,3,4746.69,300180.0,3
DEBIT,0,5:00 PM,23,4,152299.38,988992.0,16
DEBIT,0,5:00 PM,24,4,7538.13,777486.0,5
DEBIT,0,5:00 PM,26,4,13636.56,905803.0,8
DEBIT,0,6:00 AM,1,1,69496.59,1088086.11,21
DEBIT,0,6:00 AM,23,4,9638.17,1224674.0,12
DEBIT,0,6:00 AM,25,4,100401.42,1343335.0,17
DEBIT,0,6:00 AM,27,4,399.34,102743.0,1
DEBIT,0,6:00 PM,1,1,1233864.93,21438589.830000002,314
DEBIT,0,6:00 PM,2,1,1028958.68,8673287.32,145
DEBIT,0,6:00 PM,6,1,441808.44,5454938.18,144
DEBIT,0,6:00 PM,7,1,835492.15,11782764.1,161
DEBIT,0,6:00 PM,8,2,492761.48,10658414.98,204
DEBIT,0,6:00 PM,9,2,332187.32,9882535.81,116
DEBIT,0,6:00 PM,10,2,1294307.76,10663000.94,225
DEBIT,0,6:00 PM,11,2,443896.26,12875664.08,133
DEBIT,0,6:00 PM,12,2,1740639.78,12141629.84,183
DEBIT,0,6:00 PM,13,2,1222466.91,14066585.19,256
DEBIT,0,6:00 PM,14,2,815055.15,10478579.09,237
DEBIT,0,6:00 PM,15,3,1301112.22,15539477.96,316
DEBIT,0,6:00 PM,16,3,949463.12,9542401.28,177
DEBIT,0,6:00 PM,17,3,596500.7,10580599.09,193
DEBIT,0,6:00 PM,18,3,66555.02,2630705.0,40
DEBIT,0,6:00 PM,20,3,14795.34,555583.0,11
DEBIT,0,6:00 PM,22,4,428765.04,6835555.58,121
DEBIT,0,6:00 PM,23,4,102702.31999999999,1605498.12,31
DEBIT,0,6:00 PM,24,4,19211.71,768434.0,8
DEBIT,0,6:00 PM,25,4,170586.54,3821647.0,60
DEBIT,0,6:00 PM,27,4,4660.94,206239.0,5
DEBIT,0,6:00 PM,29,5,71759.37,1833466.0,24
DEBIT,0,6:00 PM,30,5,34414.79,277296.0,8
DEBIT,0,7:00 AM,1,1,387519.67,10460697.47,107
DEBIT,0,7:00 AM,19,3,23173.53,706463.0,11
DEBIT,0,7:00 AM,21,3,63303.04,1722501.0,19
DEBIT,0,7:00 AM,29,5,8760.24,57485.0,1
DEBIT,0,7:00 PM,1,1,1428266.35,27947307.51,420
DEBIT,0,7:00 PM,2,1,1554706.03,14720817.13,235
DEBIT,0,7:00 PM,6,1,1041060.46,14039743.35,232
DEBIT,0,7:00 PM,7,1,1926412.8900000001,10740248.45,187
DEBIT,0,7:00 PM,8,2,739768.18,22453676.45,241
DEBIT,0,7:00 PM,9,2,558112.69,13031730.46,152
DEBIT,0,7:00 PM,10,2,1904866.6,13249419.3,259
DEBIT,0,7:00 PM,11,2,716181.49,20260579.27,216
DEBIT,0,7:00 PM,12,2,2945822.44,7981605.09,171
DEBIT,0,7:00 PM,13,2,1135806.74,18478485.89,224
DEBIT,0,7:00 PM,14,2,804920.66,21303336.27,234
DEBIT,0,7:00 PM,15,3,996706.91,27207547.28,311
DEBIT,0,7:00 PM,16,3,913535.86,14972428.41,204
DEBIT,0,7:00 PM,17,3,911025.09,11574276.64,206
DEBIT,0,7:00 PM,19,3,23593.61,599477.0,16
DEBIT,0,7:00 PM,23,4,28190.579999999998,319021.0,5
DEBIT,0,7:00 PM,24,4,34657.03,1314299.0,17
DEBIT,0,7:00 PM,25,4,134706.66,4273939.0,47
DEBIT,0,7:00 PM,26,4,29304.85,1023904.0,17
DEBIT,0,7:00 PM,28,4,9965.58,1156832.0,7
DEBIT,0,7:00 PM,29,5,60220.81,764391.0,24
DEBIT,0,7:00 PM,30,5,91046.85,604358.0,16
DEBIT,0,8:00 AM,1,1,507625.64,15094349.46,148
DEBIT,0,8:00 AM,18,3,58817.5,847819.0,23
DEBIT,0,8:00 AM,25,4,2404.66,31614.0,1
DEBIT,0,8:00 AM,26,4,5286.68,31235.0,3
DEBIT,0,8:00 AM,28,4,18849.72,931801.0,14
DEBIT,0,8:00 PM,1,1,1717238.25,31636418.26,319
DEBIT,0,8:00 PM,2,1,1569375.8,18116155.55,249
DEBIT,0,8:00 PM,6,1,614147.78,29054157.38,233
DEBIT,0,8:00 PM,7,1,710400.3200000001,13936616.83,241
DEBIT,0,8:00 PM,8,2,598089.88,8277496.23,209
DEBIT,0,8:00 PM,9,2,584196.47,18624377.02,184
DEBIT,0,8:00 PM,10,2,1108882.89,15462800.92,221
DEBIT,0,8:00 PM,11,2,556836.69,3868189.77,119
DEBIT,0,8:00 PM,12,2,768944.13,11702045.86,151
DEBIT,0,8:00 PM,13,2,625282.59,19686553.87,182
DEBIT,0,8:00 PM,14,2,561334.4,13202065.32,183
DEBIT,0,8:00 PM,15,3,676387.7,13064822.06,199
DEBIT,0,8:00 PM,16,3,1059466.52,12082328.71,178
DEBIT,0,8:00 PM,17,3,757889.56,10890462.42,194
DEBIT,0,8:00 PM,18,3,35198.83,763178.0,14
DEBIT,0,8:00 PM,19,3,4402.610000000001,55543.0,2
DEBIT,0,8:00 PM,20,3,46152.6,962249.0,23
DEBIT,0,8:00 PM,21,3,22622.32,1616447.0,18
DEBIT,0,8:00 PM,22,4,27022.41,846571.0,18
DEBIT,0,8:00 PM,23,4,324087.49,1447559.0,34
DEBIT,0,8:00 PM,25,4,188826.17,2781537.91,81
DEBIT,0,8:00 PM,27,4,19692.649999999998,260677.0,13
DEBIT,0,8:00 PM,29,5,123877.26,2953730.58,44
DEBIT,0,8:00 PM,30,5,12230.3,2151.0,1
DEBIT,0,9:00 AM,1,1,1119875.68,32901985.09,229
DEBIT,0,9:00 AM,2,1,420153.37,6877089.57,95
DEBIT,0,9:00 AM,6,1,347096.39,5264107.61,109
DEBIT,0,9:00 AM,7,1,472868.57,7397927.72,105
DEBIT,0,9:00 AM,8,2,575849.34,8123456.15,138
DEBIT,0,9:00 AM,9,2,298707.11,2092552.8,61
DEBIT,0,9:00 AM,10,2,185042.94,3000379.81,61
DEBIT,0,9:00 AM,11,2,726716.03,3968424.62,95
DEBIT,0,9:00 AM,12,2,296416.5,3211096.67,73
DEBIT,0,9:00 AM,13,2,459632.41000000003,5331896.29,102
DEBIT,0,9:00 AM,14,2,481986.83,8458226.6,133
DEBIT,0,9:00 AM,15,3,475994.44,4223245.21,112
DEBIT,0,9:00 AM,16,3,423649.37,4208417.31,83
DEBIT,0,9:00 AM,17,3,6088850.81,7527437.24,130
DEBIT,0,9:00 AM,25,4,14560.16,583610.0,5
DEBIT,0,9:00 AM,29,5,129741.58,1484413.0,20
DEBIT,0,9:00 AM,30,5,140835.78,2680335.0,15
DEBIT,0,9:00 PM,1,1,1176643.33,9922497.7,218
DEBIT,0,9:00 PM,2,1,1038754.77,12161450.89,177
DEBIT,0,9:00 PM,4,1,88319.98,1715967.0,27
DEBIT,0,9:00 PM,6,1,491190.4,8273457.55,162
DEBIT,0,9:00 PM,7,1,576535.94,12688258.28,138
DEBIT,0,9:00 PM,8,2,351450.79,11172999.05,131
DEBIT,0,9:00 PM,9,2,282499.86,3629595.56,106
DEBIT,0,9:00 PM,10,2,597232.55,4305238.62,114
DEBIT,0,9:00 PM,11,2,458651.98,614752.37,50
DEBIT,0,9:00 PM,12,2,831565.88,4568821.41,109
DEBIT,0,9:00 PM,13,2,239815.23,4512305.03,91
DEBIT,0,9:00 PM,14,2,403432.6,8391333.51,111
DEBIT,0,9:00 PM,15,3,482587.84,6179514.57,120
DEBIT,0,9:00 PM,16,3,1498800.81,4435159.81,78
DEBIT,0,9:00 PM,17,3,394375.5,6952219.42,113
DEBIT,0,9:00 PM,18,3,42757.01,650815.0,9
DEBIT,0,9:00 PM,19,3,2615.96,13220.0,1
DEBIT,0,9:00 PM,22,4,363038.94,8723321.64,127
DEBIT,0,9:00 PM,23,4,19708.29,1232572.0,10
DEBIT,0,9:00 PM,24,4,98989.75,2299265.0,29
DEBIT,0,9:00 PM,25,4,24982.989999999998,805552.0,12
DEBIT,0,9:00 PM,26,4,920.44,43255.0,2
DEBIT,0,9:00 PM,28,4,1680.0700000000002,817964.0,2
DEBIT,0,9:00 PM,30,5,25364.21,550769.0,11
PAYMENT,0,10:00 AM,1,1,151899799.91,3136522173.6,12764
PAYMENT,0,10:00 AM,2,1,126919326.06,712230609.07,9777
PAYMENT,0,10:00 AM,6,1,177711682.83,642858688.11,10072
PAYMENT,0,10:00 AM,7,1,116172192.14,681978890.15,9210
PAYMENT,0,10:00 AM,8,2,107675958.04,587009098.0,9136
PAYMENT,0,10:00 AM,9,2,90112661.68,686734510.64,10391
PAYMENT,0,10:00 AM,10,2,201430230.63,583755391.05,9138
PAYMENT,0,10:00 AM,11,2,190488198.54,648362255.07,10226
PAYMENT,0,10:00 AM,12,2,58620847.13,405492617.16,6691
PAYMENT,0,10:00 AM,13,2,226517124.64,599522268.09,9129
PAYMENT,0,10:00 AM,14,2,178430744.28,529417113.82,8874
PAYMENT,0,10:00 AM,15,3,151478800.23,478773685.68,8434
PAYMENT,0,10:00 AM,16,3,117148753.44,546288853.72,8236
PAYMENT,0,10:00 AM,17,3,187331086.24,540675450.08,9127
PAYMENT,0,10:00 AM,19,3,4200441.22,40962804.46,478
PAYMENT,0,10:00 AM,20,3,6199800.12,25821080.06,393
PAYMENT,0,10:00 AM,21,3,19261857.96,64245812.34,1210
PAYMENT,0,10:00 AM,22,4,43403584.15,166266411.45,2975
PAYMENT,0,10:00 AM,23,4,11187003.57,50134359.65,886
PAYMENT,0,10:00 AM,25,4,4636146.98,34354800.19,509
PAYMENT,0,10:00 AM,26,4,3776846.93,23271583.98,455
PAYMENT,0,10:00 PM,1,1,56327474.8,357052148.0,6101
PAYMENT,0,10:00 PM,2,1,47220312.06,317518863.61,5770
PAYMENT,0,10:00 PM,4,1,44478686.42,259158690.8,4960
PAYMENT,0,10:00 PM,6,1,59580753.74,305331283.76,5727
PAYMENT,0,10:00 PM,7,1,52333991.82,342436217.22,5843
PAYMENT,0,10:00 PM,8,2,47304673.78,332887859.89,6028
PAYMENT,0,10:00 PM,9,2,64825358.56,288675766.98,5471
PAYMENT,0,10:00 PM,10,2,46600770.98,288285628.93,5318
PAYMENT,0,10:00 PM,11,2,37047948.7,308980689.49,5358
PAYMENT,0,10:00 PM,12,2,69254121.78,286800415.39,5539
PAYMENT,0,10:00 PM,13,2,92958097.99,294947789.29,5495
PAYMENT,0,10:00 PM,14,2,84108337.04,308457776.46,6035
PAYMENT,0,10:00 PM,15,3,88856124.93,345368043.38,5875
PAYMENT,0,10:00 PM,16,3,69720241.75,282267660.38,5479
PAYMENT,0,10:00 PM,17,3,82078321.72,295431081.51,5661
PAYMENT,0,10:00 PM,19,3,111806.91,1453056.46,16
PAYMENT,0,10:00 PM,20,3,9118794.16,47649962.07,948
PAYMENT,0,10:00 PM,21,3,673252.19,5275257.86,86
PAYMENT,0,10:00 PM,22,4,10501510.28,52133503.95,1123
PAYMENT,0,10:00 PM,23,4,22357888.18,137712818.9,2402
PAYMENT,0,10:00 PM,24,4,10050859.31,64629328.6,1157
PAYMENT,0,10:00 PM,25,4,4029920.11,23396242.45,498
PAYMENT,0,10:00 PM,28,4,7830774.65,48547368.75,947
PAYMENT,0,10:00 PM,29,5,13863823.1,76174963.93,1234
PAYMENT,0,10:00 PM,30,5,5207230.73,36267628.0,621
PAYMENT,0,11:00 AM,1,1,173497410.09,2095390687.89,13054
PAYMENT,0,11:00 AM,2,1,118587983.46,794053040.06,9379
PAYMENT,0,11:00 AM,6,1,161615881.37,742681751.5,11076
PAYMENT,0,11:00 AM,7,1,125922169.13,663728280.29,9414
PAYMENT,0,11:00 AM,8,2,110559458.96,658052845.84,9653
PAYMENT,0,11:00 AM,9,2,116924739.7,785243256.58,11627
PAYMENT,0,11:00 AM,10,2,223794199.53,653141542.41,9911
PAYMENT,0,11:00 AM,11,2,226757352.7,736274364.11,11689
PAYMENT,0,11:00 AM,12,2,80745595.68,485013658.48,8151
PAYMENT,0,11:00 AM,13,2,214542633.07,630827658.01,10259
PAYMENT,0,11:00 AM,14,2,225019796.96,566320744.36,9568
PAYMENT,0,11:00 AM,15,3,208230140.51,565635368.64,9438
PAYMENT,0,11:00 AM,16,3,152984507.69,594320993.35,9148
PAYMENT,0,11:00 AM,17,3,131332108.8,425472678.14,7151
PAYMENT,0,11:00 AM,18,3,17139130.55,20537298.71,436
PAYMENT,0,11:00 AM,24,4,11062782.99,63479280.9,980
PAYMENT,0,11:00 AM,25,4,10612080.01,47919980.53,880
PAYMENT,0,11:00 AM,28,4,7687764.08,55993517.55,767
PAYMENT,0,11:00 AM,29,5,7686734.39,39915967.66,642
PAYMENT,0,11:00 AM,30,5,1056100.27,3674499.87,66
PAYMENT,0,11:00 PM,1,1,38096012.51,195508813.59,3545
PAYMENT,0,11:00 PM,2,1,37410031.01,254369641.52,4641
PAYMENT,0,11:00 PM,4,1,38645571.37,209131664.64,3759
PAYMENT,0,11:00 PM,5,1,30658836.84,184872704.38,3378
PAYMENT,0,11:00 PM,6,1,32703015.53,226265995.33,4037
PAYMENT,0,11:00 PM,7,1,33867515.71,229676872.44,4262
PAYMENT,0,11:00 PM,8,2,33504935.44,282326247.51,5003
PAYMENT,0,11:00 PM,9,2,49578013.56,270917817.62,4428
PAYMENT,0,11:00 PM,10,2,38880326.76,250934677.56,4683
PAYMENT,0,11:00 PM,11,2,21992027.71,251490182.32,4342
PAYMENT,0,11:00 PM,12,2,72651789.24,210177020.12,3944
PAYMENT,0,11:00 PM,13,2,55868403.49,303820184.46,5361
PAYMENT,0,11:00 PM,14,2,55965367.79,332944813.41,5762
PAYMENT,0,11:00 PM,15,3,38941556.66,223282712.56,4273
PAYMENT,0,11:00 PM,16,3,45432719.29,239425829.75,4234
PAYMENT,0,11:00 PM,17,3,53059723.82,238176241.88,4200
PAYMENT,0,11:00 PM,18,3,8382537.53,47549601.7,967
PAYMENT,0,11:00 PM,19,3,6312271.75,33255102.76,505
PAYMENT,0,11:00 PM,20,3,4455536.9,27630991.64,555
PAYMENT,0,11:00 PM,21,3,8628692.83,81930287.51,1098
PAYMENT,0,11:00 PM,22,4,12152277.64,80496937.47,1434
PAYMENT,0,11:00 PM,23,4,3551527.29,29545752.41,532
PAYMENT,0,11:00 PM,25,4,7286453.03,82777220.21,1026
PAYMENT,0,11:00 PM,29,5,10594389.17,84366980.36,1376
PAYMENT,0,12:00 AM,1,1,164235951.55,1444159307.26,12142
PAYMENT,0,12:00 AM,2,1,191027137.32,894442786.54,12086
PAYMENT,0,12:00 AM,6,1,179934633.36,738813475.27,10977
PAYMENT,0,12:00 AM,7,1,115059218.03,640210348.99,8800
PAYMENT,0,12:00 AM,8,2,132542341.31,642753087.86,9910
PAYMENT,0,12:00 AM,9,2,110382120.29,808528807.49,11621
PAYMENT,0,12:00 AM,10,2,195952562.69,621533894.63,9668
PAYMENT,0,12:00 AM,11,2,210413374.84,735284269.12,11440
PAYMENT,0,12:00 AM,12,2,92570109.56,532248279.55,8352
PAYMENT,0,12:00 AM,13,2,188806527.11,611841927.95,9735
PAYMENT,0,12:00 AM,14,2,177450293.59,588775525.84,9306
PAYMENT,0,12:00 AM,15,3,186735127.04,638982769.2,9442
PAYMENT,0,12:00 AM,16,3,139034060.9,626715030.18,9281
PAYMENT,0,12:00 AM,17,3,207200648.37,618328330.39,10605
PAYMENT,0,12:00 AM,18,3,10413391.36,47705286.85,847
PAYMENT,0,12:00 AM,21,3,37693042.17,101937220.66,1712
PAYMENT,0,12:00 AM,23,4,29134643.87,116378937.47,2048
PAYMENT,0,12:00 AM,24,4,13514383.76,73694642.84,1062
PAYMENT,0,12:00 AM,25,4,26026285.37,106805872.73,1699
PAYMENT,0,12:00 AM,26,4,10302967.71,44686167.44,848
PAYMENT,0,12:00 AM,29,5,20709474.08,86118831.21,1418
PAYMENT,0,12:00 PM,1,1,19133672.14,108604566.03,1727
PAYMENT,0,12:00 PM,2,1,28342000.68,189860499.96,3502
PAYMENT,0,12:00 PM,4,1,27209790.5,201983804.38,3731
PAYMENT,0,12:00 PM,5,1,15843400.67,98232060.35,1753
PAYMENT,0,12:00 PM,6,1,21026335.46,108665379.71,2050
PAYMENT,0,12:00 PM,7,1,16031456.2,113325419.02,2179
PAYMENT,0,12:00 PM,8,2,15618193.29,128808881.16,2378
PAYMENT,0,12:00 PM,9,2,23268350.96,145271544.13,2379
PAYMENT,0,12:00 PM,10,2,21225767.13,142217253.72,2324
PAYMENT,0,12:00 PM,11,2,11073372.27,134476583.02,2296
PAYMENT,0,12:00 PM,12,2,90328832.1,122594334.77,2366
PAYMENT,0,12:00 PM,13,2,17326081.88,89746216.76,1761
PAYMENT,0,12:00 PM,14,2,15702457.42,92027867.85,1581
PAYMENT,0,12:00 PM,15,3,16001920.32,108875743.75,1961
PAYMENT,0,12:00 PM,16,3,21431127.22,114374358.41,2012
PAYMENT,0,12:00 PM,17,3,45817910.05,262997419.73,4551
PAYMENT,0,12:00 PM,22,4,4889882.49,35804365.32,566
PAYMENT,0,12:00 PM,23,4,7323357.27,63031208.7,858
PAYMENT,0,12:00 PM,24,4,3997764.26,28324505.06,525
PAYMENT,0,12:00 PM,28,4,250185.23,2586714.89,56
PAYMENT,0,1:00 AM,1,1,8337616.69,237896210.32,1369
PAYMENT,0,1:00 AM,2,1,8501799.13,51078312.19,917
PAYMENT,0,1:00 AM,3,1,3127637.43,23059043.15,480
PAYMENT,0,1:00 AM,5,1,3313900.65,16304429.19,339
PAYMENT,0,1:00 AM,6,1,8177430.74,33352550.22,630
PAYMENT,0,1:00 AM,7,1,4754973.52,29982696.03,631
PAYMENT,0,1:00 AM,8,2,7978800.3,75213132.7,872
PAYMENT,0,1:00 AM,9,2,27128037.23,47511668.05,901
PAYMENT,0,1:00 AM,10,2,16453435.8,87255678.3,1811
PAYMENT,0,1:00 AM,11,2,6612955.97,54015484.82,1037
PAYMENT,0,1:00 AM,12,2,4459562.67,51047708.26,906
PAYMENT,0,1:00 AM,13,2,10387016.04,39581535.18,889
PAYMENT,0,1:00 AM,14,2,23815064.07,36440833.33,760
PAYMENT,0,1:00 AM,15,3,867245.34,7372128.88,123
PAYMENT,0,1:00 AM,16,3,19547850.64,43971284.71,812
PAYMENT,0,1:00 AM,17,3,8041556.21,45359782.38,852
PAYMENT,0,1:00 AM,18,3,2685411.66,12703934.94,243
PAYMENT,0,1:00 AM,22,4,5192031.52,33636190.24,565
PAYMENT,0,1:00 AM,23,4,9889.65,86197.0,5
PAYMENT,0,1:00 AM,25,4,658001.86,9268959.15,152
PAYMENT,0,1:00 AM,26,4,2979014.01,24795547.58,499
PAYMENT,0,1:00 AM,28,4,413030.28,5590108.5200000005,98
PAYMENT,0,1:00 AM,29,5,1594038.73,12746254.53,224
PAYMENT,0,1:00 PM,1,1,171257206.0,1738245287.79,12075
PAYMENT,0,1:00 PM,2,1,152353928.76,907223683.72,10416
PAYMENT,0,1:00 PM,6,1,196055874.43,865578792.28,10797
PAYMENT,0,1:00 PM,7,1,107824582.8,623839994.13,9065
PAYMENT,0,1:00 PM,8,2,156524767.17,641849075.44,9887
PAYMENT,0,1:00 PM,9,2,107906195.58,729990527.94,10572
PAYMENT,0,1:00 PM,10,2,142974613.96,567181961.8,8885
PAYMENT,0,1:00 PM,11,2,171524854.48,708923178.42,10461
PAYMENT,0,1:00 PM,12,2,87735078.94,515932489.64,8403
PAYMENT,0,1:00 PM,13,2,180391714.8,625662056.35,9743
PAYMENT,0,1:00 PM,14,2,138519818.07,549833569.49,8584
PAYMENT,0,1:00 PM,15,3,190728594.92,578697473.23,9419
PAYMENT,0,1:00 PM,16,3,136079793.41,587278716.9,9134
PAYMENT,0,1:00 PM,17,3,187094929.91,589185238.21,9413
PAYMENT,0,1:00 PM,19,3,103490.34999999999,1583772.63,9
PAYMENT,0,1:00 PM,20,3,25602107.25,111828824.49,2000
PAYMENT,0,1:00 PM,21,3,8012304.79,33763571.43,557
PAYMENT,0,1:00 PM,22,4,9282711.9,28793076.34,484
PAYMENT,0,1:00 PM,24,4,25576402.34,89552264.88,1792
PAYMENT,0,1:00 PM,25,4,39072889.56,124014949.21,2054
PAYMENT,0,1:00 PM,27,4,18987171.96,60604936.19,1032
PAYMENT,0,1:00 PM,28,4,17791262.58,110990423.44,1604
PAYMENT,0,1:00 PM,30,5,12587185.63,50242097.39,690
PAYMENT,0,2:00 AM,1,1,3937091.69,41728550.83,555
PAYMENT,0,2:00 AM,2,1,970195.39,13080725.0,194
PAYMENT,0,2:00 AM,6,1,999257.74,8971810.66,162
PAYMENT,0,2:00 AM,7,1,1943657.89,13788561.44,242
PAYMENT,0,2:00 AM,8,2,2105736.13,10633451.28,272
PAYMENT,0,2:00 AM,9,2,2082013.27,20097257.16,352
PAYMENT,0,2:00 AM,11,2,2729404.0300000003,16814821.23,382
PAYMENT,0,2:00 AM,12,2,2453531.52,36598083.87,438
PAYMENT,0,2:00 AM,13,2,2542384.9899999998,9369805.53,241
PAYMENT,0,2:00 AM,14,2,1736054.44,24531250.34,253
PAYMENT,0,2:00 AM,15,3,2477958.23,20293222.15,269
PAYMENT,0,2:00 AM,16,3,1392572.19,12594540.34,222
PAYMENT,0,2:00 AM,17,3,3434133.05,12187070.32,285
PAYMENT,0,2:00 AM,20,3,1414575.83,19980453.49,208
